round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
round_shots,400,200,100,100,100,100,100,100,100,100,100,100,100
round_queries,600,700,1500,3100,6700,14500,31300,67900,147300,319700,694100,1507300
round_k,0.1,1,3,7,15,33,72,156,339,736,1598,3470,7536
